"DateTime","Number of sales","Sales USD"
"2022-11-12 00:00:00",73,6054162.61
"2022-11-13 00:00:00",72,5930944.07
"2022-11-14 00:00:00",78,6400625.48
"2022-11-15 00:00:00",82,6403228.69
"2022-11-16 00:00:00",77,6058531.71
"2022-11-17 00:00:00",69,5211834.08
"2022-11-18 00:00:00",78,5792228.28
"2022-11-19 00:00:00",71,5439208.54
"2022-11-20 00:00:00",79,6100853.2
"2022-11-21 00:00:00",73,5473877.12
"2022-11-22 00:00:00",69,5020748.91
"2022-11-23 00:00:00",70,5398142.56
"2022-11-24 00:00:00",136,7468150.39
"2022-11-25 00:00:00",170,7955632.18
"2022-11-26 00:00:00",173,8067930.24
"2022-11-27 00:00:00",168,7666412.55
"2022-11-28 00:00:00",166,7621493.37
"2022-11-29 00:00:00",168,7648696.86
"2022-11-30 00:00:00",167,7182098.29
"2022-12-01 00:00:00",95,4971993.69
"2022-12-02 00:00:00",55,4204626.46
"2022-12-03 00:00:00",54,4348934.14
"2022-12-04 00:00:00",53,4267367.07
"2022-12-05 00:00:00",50,3974643.94
"2022-12-06 00:00:00",50,4225722.01
"2022-12-07 00:00:00",53,4310558.83
"2022-12-08 00:00:00",59,4684794.77
"2022-12-09 00:00:00",52,3925956.07
"2022-12-10 00:00:00",50,3702479.87
"2022-12-11 22:35:54",58,4103804.66
